id,lon,lat,thumb_1024_url,sequence_id,captured_at,compass_angle
2861449574119070,5.6240771932684,43.296979561683,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An_wsWxxXmJrijz7O6BnoPNs8Yc9QhdB9770ntMvJbFvDldwDozrYSiS7lrNWNL2maoEcKO0r9FcItGmwszPZeNKElXHBblDsyX0XevgyTWZbCdCeWO9f8nnHRi8JSvc7kzIRHtZGQkrSgo5-UAXqw?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=Adm7m9gCDc5JjtQqiU3ZsgNu9K7SMSw-ZzD_cxdtR2REvUNppZZZfeHRMJsegGy9t9fB8djJ2RPi8tIYhTwfpMP1&ccb=10-5&oh=00_AfYYzBynxY01F2zfj1tj8WBdcKblj624uc23-Gf6-FOBdg&oe=68F340DB&_nc_sid=201bca,,1509707446000,327.33
4038506689572852,5.6467456855,43.291592885007,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An-GyzT6Ke7tZt7lWcqplPt7D5H8aQPyfEeG1FOnnxTc5zJ6gZfVnQZR9_ycCHWDlVP88PTqkBR8M4szlOmgGPXY_vcCVY1mgUpZfNIVMx6IPjJAzdV8qYO8Z9bLMMabLAqMdHsoDGcx4mWTZtOSzg?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdleGCZXdmIHJLM8z7EJK3RVkkebm_Y7XAEAFrcUjldiM8ej0LIkcahwMjVOiaLcCAv1C8wQc55yMaZEqH5zf1MA&ccb=10-5&oh=00_AfbGWgXFf45RUNpzxgJ17DgrXEJyDdQc_qPMf9KKnKdXqg&oe=68F31056&_nc_sid=201bca,,1509710633000,287
4059328167460204,5.6453255652861,43.270857095379,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An-pUsVOU410whN_kB3QCTfZGrW0fAfakdtJFu0pzVj7GC8Dotz0r2y853v-jjhYRueI03Y8jAHRK9OrWB9e48ZwSFQL5f6qgIIvEivnkS7Z5rpKN1EC-ifWanLQEkI5A1Wwyazz6r_NlhQxctrokQ?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=Adnwvy2-iqf4FUTJdniMGQT6KFoYtmTabu_0lHKRepNrEEW_xgyza07YJLrQhaPky0r_nQVBsrvfLpN3YD3NL6Z7&ccb=10-5&oh=00_AfbTbEXaxIEAF29g6jdHfY21SnBqxfhGjJN5EcNmm901RQ&oe=68F3146D&_nc_sid=201bca,,1509710876000,157.31
1898493510327448,5.6211412924389,43.277344743402,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An_7jS6kn1J1idkbvTjBlyPylfchASoG2A8LmE_rM3W7Ah0ASZAi7HzLOgnwWlIN_3EsJixCmRKxeL0AqO-NinnjjaMEdhqgNxfx5XCJoyeztKHTx7nwscgmTPISxmc8fza4zlVhhPatuIvzlTUxlA?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=Adlqa9pI0D5n_KUKKhCqvmJjRWA0BlPXqFp5HXyMfmoCcEtRfYvdfQSF4fCUWqKuyMStIJgmmfjIrsWx1rvgNR1d&ccb=10-5&oh=00_AfZdJFRtt8zRQkxcR90B_MOfLGz4JO4wWCnH1zKC2KS0KQ&oe=68F32CAB&_nc_sid=201bca,,1509706190000,293.75
2980789838856418,5.6488261051557,43.291751372466,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An9CoBQ9m0lc_JkMaj8cEeXJAuCxij4Av77WyhAPeHioqGAik4J8IYrdfwxQOkX6czi6gLiLhALnTXPMhOQEko2XufU2GlvBSlwO8UhnNDyXinYobxK-afdrJEkc6ZZZVCdeL0u1Anh_SUBNywcB1g?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=Adm_REb7UttWAOrzEmuJJUcJ0j_BkTk2Jn42Tlpasw33TeUq6yD0eCWsDiM5OuujiYwWOEbP73klkQBzgUdgNotH&ccb=10-5&oh=00_AfYR4LCJ_VfuU4SNwMA3y26zpFOD4EWQKiGzbFMbciN_dw&oe=68F346F1&_nc_sid=201bca,,1509710504000,201.04
2988699708120363,5.6246948089656,43.286583973019,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An-qIZ5J9ugGfl8X-PnOAj6gAiNQeZimPLNxxqZJGFgIyH_1pRQxRsC6G5TOuiYtE4d8ufF5hmEkEDfOK5IxwnClxG5gjMkpQOZupBFoT4MJ30ppB3HKcQn4xRdgs1TmY6SlcCmbUcFwVDsd44AQVQ?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdkdSvs_igIoTFQBm9pYFnEVL5SO8pxRuIOABbCdiNKvYmJTY0JmyRlLgY-etb5R4Ee18kiJ1Rral6ysKgncw0_1&ccb=10-5&oh=00_Afb1nDZd7TAvwydxyqoXUUXndi-HTizb5xiQx7uyp4Z2Uw&oe=68F33140&_nc_sid=201bca,,1509704109000,6.49
2544111552379582,5.6194527133826,43.30034804814,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An9bDqE4fDLjUvQ0aUK5tpgi1_igOwRf5w707zUqCxZ1WvxHO2KXQ7kDuexf3wnVkUc_LjuDJ6uTy0fQ2bHUdIHt-c0P-1rydKV9A4yQjRhsiUlX3L9YEBwhShAJj3FQqeYfd4ZkXtAizh9YW5UWtA?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=Adk4CfZFXBoEuXj_tz9pFU0TmEswcql_vjKwL7t5JaWv_wnBkIVihGOVTS5rl2IxUUqQ48NMcOLgksh1_jWEruRy&ccb=10-5&oh=00_AfYoHQQMU17tIXcl_wBUaY8X-RjCs5zlzEujYAzif2cIew&oe=68F34356&_nc_sid=201bca,,1509707636000,146.27
4130149133736808,5.6099222465881,43.297342948499,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An91Hg08CMS_likoXd5OSYBiaadIGwYmkkgR_J-XJUvWyiuwEAanAN-9EdNh1Lf55lPr26EOZKRjWnOuOKAIAqy4oja-MpaFzuKaGLp9iLSbOX9McDIVIpbiGuhOMn9OGQ7mU-MyJ6RpwmAqJIdlqg?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdnpUtjprNUuk5iI0NWLpg7I41p3nE0W9LBkZwNamQV3nwYFwG64dgCifshmsRKfqBx3IMJymW0Isr-3We4DciBh&ccb=10-5&oh=00_AfaXp9M5i1J4vfdT-fAsphorGm6mdBR4FLUyRphYw4PqIg&oe=68F33EDF&_nc_sid=201bca,,1509708042000,294.1
4052935081453375,5.6144657385222,43.280098055996,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An_u6Z3sfcrBihOO5K_uPYS-NvBlMj0bmzcMAtNDr6li2AC1Dq_MD7uKyzbdgXHIuaPWf5CVh2tzAnrhYqCpteuQ0PcQ-mnaxEtrLuePW3LUF09-9GqaowqQrS60MgSlmpiLpYpTCFuBE2gs09U_Fw?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdlsHqEJekDtSXOd8hz3b2rUxwMGVibrnMgNlYIP40ZBjrIZD-PXC9YS2jwXyWZ9z54iy942PJUoC-vV3kWgo3KA&ccb=10-5&oh=00_AfYFf0bgfQYJ-LF87TvHEECLwrFQ08zS6gQ21RzRt2zohQ&oe=68F34343&_nc_sid=201bca,,1509705398000,104.23
4170269756369722,5.6176261227286,43.277731094192,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An8RKKkxW2axv7e1dlX-O7l04XdP3ZCdtG4NHbgxKlJqO0Oq3-J4TscVArDjyQkout6QrEZFwmBtfoEkyb06OmwE-N4Ln8SZM1ENJT2YXEDiR_Wvcr70GqGvjT9TKJpNQ7KJCoZEVrmVI4JFBbPJnHM?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=Adkdk4ec8kzvIyBKfoDN9eiew3zeE3YNecsS0i4h_7uiL8pKc0nxmYoPF5naOSMffbdm8PW47a_olR5O_updxy_N&ccb=10-5&oh=00_AfYB_jG7PeDtVp1jgrQQlxbj1mCFinTq7q39YaqfxOJFdw&oe=68F327F5&_nc_sid=201bca,,1509704885000,114.46
