id,gt_lat,gt_lon,pred_lat,pred_lon,error_km
154,-67.571735,-68.129208333333,24.943964250905,56.209088789683,13988.395160726996
155,43.937842839936,-59.876854936037,43.938013116899,-59.877024822532,0.0233137941079864
156,2.0120463371277,-157.48469543457,1.9994755983353,-157.48095703125,1.4582315374622925
157,-77.8464256,166.6696661,-77.8464405,166.6701639,0.011770763097034275
158,-63.875648472222,-57.584686277778,-0.54332717233186,166.94815721705,11984.529294250038
159,-77.8465053,166.6690148,-77.8465337,166.6690092,0.0031606558499487777
160,-77.8463268,166.6720834,-77.8463677,166.6717459,0.009116396621456437
161,43.936907731838,-59.876141861196,43.936943033382,-59.876151317985,0.003997721859964234
162,7.0574397,171.2488028,37.744688389514,-25.639420618024,14734.282406504844
163,-46.3408333,-173.2888889,-19.1466667,8.4033333,12731.217581956915
164,-9.8426754814523,-29.392344427975,-10.03699740394,-29.972631453227,67.1290004783171
165,39.436441571444,-31.257914090528,39.436451378278,-31.25793135725,0.0018406447243780196
166,0.0,-180.0,-44.6964794,169.1347348,5084.418298063688
167,-4.1649384300551,138.98490673006,-4.1649945558441,138.98495151019,0.007975697258679686
168,-27.091308529562,-109.38150997192,-27.098266705185,-109.37879372492,0.8191048771661216
169,-4.4260027509468,120.33299723012,-12.375212916849,130.88511664506,1458.1705504668926
170,2.0230271872221,-157.48961019591,13.479787913451,144.86026643746,6461.824028271721
171,16.146328,168.1148054,-9.5147908333333,160.15662527778,2984.7991789740145
172,-3.8382544231259,-11.482695552622,-5.2884801503168,-15.821256437898,507.2005120898348
173,-35.423025459759,-32.598646601592,-35.698729345905,-32.629412049682,30.78292766116924
174,43.938868926783,-59.878210268318,43.939560752599,-59.877240795773,0.10928592174343171
175,-13.645410200002,50.019686699998,13.35371134,62.351855459999,3295.2126806196093
176,-14.0528495,50.0209914,-12.40057918371,130.88481760903,8707.913339382081
177,-77.8463113,166.6721069,-77.8462601,166.6717981,0.009201783358928649
178,-35.00045000696,117.10049753227,-27.099543671785,-109.37790542822,11557.377152574618
179,-77.8462026,166.6667557,-77.8461777,166.6666765,0.0033322307831429423
180,-18.604768488634,-174.00143372019,-18.612210349112,-174.00089703609,0.8294276119456625
181,16.500605099999,167.6505342067,21.463426648883,39.235056667419,12985.065790321029
182,16.1334975,168.1299944,-21.202608,-159.7939877,5428.978928504323
183,-4.3490023445378,55.775615880318,-4.3489367561455,55.775363668851,0.028899276664002438
184,16.1335172,168.1300091,16.1334975,168.1299944,0.0026951745008695614
185,-4.637199445484,55.475626619333,-36.5223740262,150.03429042163,10106.605985399437
186,-77.8464261,166.6684989,-77.8464606,166.6686199,0.004768689251824855
187,37.4989176,-54.057005660952,37.4989176,-47.857638102857,546.7977810964917
188,-6.2926947999722,176.3152967,-6.2974772999722,176.3184621,0.6365518335488822
189,-54.51134,158.920216,-34.9360704225,-57.976113249,9461.056767420614
190,-54.57393,158.917819,16.2541848,-61.5963142,14525.157324506032
191,0.0,-180.0,18.808306999972,79.4133494,11121.199590358003
192,-5.0417086888599,-15.082834567771,-5.2884801503168,-15.821256437898,86.25622722221148
193,-77.8458348,166.6686303,-77.8457734,166.668922,0.009656575561559412
194,-21.140748,-175.174959,-18.638096042443,-174.03954465303,302.54355006426795
195,1.3640267,173.0876742,7.0994806940606,171.10295871798,674.6311881260492
196,-35.790630641287,-32.639667199045,-35.75999687616,-32.636248815924,3.420250471708195
197,43.938572942347,-59.878061913532,43.938434578728,-59.877803840544,0.02576243794473623
198,1.9960876768496,-157.48045826007,10.671991,37.0560949,17877.06618770352
199,37.4989176,-32.1110023425,37.4989176,-33.6366279525,134.58638820042765
200,43.937660267447,-59.876740960452,43.936943033382,-59.876151317985,0.09268021669332396
201,39.436488719667,-31.257966812694,39.436444756583,-31.257930770528,0.00578600463252068
202,-19.0472571665,72.5749023335,24.97756166007,68.583563997328,4914.35865441148
203,38.554098525,-30.352058925,38.554098798333,-38.445941305,703.5893969997699
204,0.0,-180.0,-16.284160799972,-39.0287815,15368.950822952744
205,2.0430406261333,-157.46662308782,2.0438532631436,-157.48370593167,1.900467020295861
206,39.436601875361,-31.257857261222,7.1131111716738,125.62093714735,14318.329134419466
207,-30.76331457708,-36.887871813099,-33.98184925644,-32.612652918486,537.7446577386604
208,37.4989176,-49.4014259225,37.4989176,-48.765748585,56.07816910582497
209,0.0,-180.0,22.674303654107,131.21703545072,5843.954757947045
210,-35.025302777778,117.66613611111,-23.4606767,-68.1055,13483.32236373726
211,38.0006071919,-41.857120398158,38.012324964633,-33.505342456985,731.4968564510087
212,-77.8458118,166.6687284,-77.8458348,166.6686303,0.0034373423746373094
213,13.9900736,-45.505196568333,15.5852064,-50.712258862222,587.2154771637438
214,0.0,-180.0,-63.876111111111,-57.562222222222,11526.577917524966
215,-6.0633920106407,-18.144713214002,-5.8439183582409,-17.487937852317,76.6262286388395
216,38.012324964633,-33.505342456985,38.0006071919,-41.857120398158,731.4968564510087
217,38.0530599654,-54.79502241942,38.0506808887,-55.45857439851,58.10161168417304
218,-67.568078333333,-68.12311,44.937407132222,-109.62433196583,12985.49264950312
219,39.436592278083,-31.257929513222,8.455256,-79.998748,5930.147571346668
220,39.436441571444,-31.257914090528,19.685063587573,-79.884443516787,5115.275900277973
221,38.053852990967,-54.57383842639,38.052266939833,-55.01620641245,38.733824017292996
222,39.436508836222,-31.257974859333,-17.809461599972,178.7220628,16259.358898083537
223,38.07843726052,-47.7175375166,38.07843726052,-47.7175375166,0.0
224,-9.0209067183267,-26.972938198018,-3.4552340420584,-10.331313379706,1940.0386572361178
225,-35.576194285396,-32.615738517197,-35.545560520268,-32.612320134076,3.4203253633496025
226,1.9838180541992,-157.47537231445,-35.824420194747,-72.604176182061,9674.967975964853
227,-33.728012,0.116645,15.108145606667,28.198368053333,6192.288981717042
228,38.052266939833,-55.01620641245,38.053852990967,-54.57383842639,38.733824017292996
229,2.0198804442477,-157.48738634093,2.0203904717624,-157.48775046921,0.06966809961627847
230,-67.567956666667,-68.123108333333,-54.4217031782,3.3907492486436,3858.124696473633
231,-21.164244362182,-172.0490588164,27.0941917,142.2044772,7281.74291360258
232,39.436444756583,-31.257930770528,39.436488719667,-31.257966812694,0.00578600463252068
233,38.08276143037,-46.511597865016,38.08362626434,-46.2704099347,21.10977753951187
234,16.133590100001,168.12990310078,-17.971495699999,178.6187397,3962.4619687908266
235,37.4989176,-48.765748585,37.4989176,-49.4014259225,56.07816910582497
236,-35.028508333333,117.60293333333,7.6033977812672,58.490973689201,7792.37458963465
237,-56.936207038698,-28.014660792178,22.618400224073,131.56014487463,15854.779321758733
238,-35.637461815651,-32.622575283439,-35.668095580778,-32.62599366656,3.4202932902673977
239,39.436518684972,-31.257944516833,-24.3366585,-128.3139861,12273.50149945605
240,-6.2828656630405,-18.801488575686,-6.5023393154404,-19.458263937371,76.56919965635863
241,-35.05542027823,-32.55762600414,-35.116687808485,-32.564462770382,6.840980997811695
242,-7.4387693439091,-22.234386842909,-9.1615810443694,-27.38627713126,598.3328771869783
243,-54.421776540929,3.3884561988282,-54.4217939281,3.3882390549828,0.014180480096853357
244,-35.030335573313,117.91963302756,-35.032205714214,117.91534468068,0.4423799632489392
245,-35.275362752264,-33.535469784341,-35.539056218967,-33.267712202583,38.060749664968476
246,43.937055388972,-59.876218041736,43.937485483464,-59.87660206675,0.056856787637623626
247,-5.8475622254095,-17.494182301663,-4.307602791442,-12.890510320524,537.8648576627594
248,-30.17203074394,-37.673281344875,-30.17812645356,-37.665184339393,1.0321081572845963
249,-35.031101872333,117.9058002195,-36.828688539357,139.85100925524,1981.6143085066997
250,39.486875571193,-12.294234047818,15.121991,104.30739258,11081.220758961754
251,-4.307602791442,-12.890510320524,-4.0881291390422,-12.233734958839,76.81393802569163
252,-6.0916053097644,-18.214188293643,-6.1648378449785,-18.433157041253,25.541908756395074
253,-77.8462601,166.6717981,-67.567956666667,-68.123108333333,3445.4025385051573
254,22.603676838832,131.64982703791,-56.936038229637,-28.01424332999,15856.105959384719
255,-6.0183727745504,-17.995219546034,-6.0916053097644,-18.214188293643,25.545038924283258
256,-4.356925,55.830535,-2.9696825971524,-60.003577742044,12839.325425320245
257,-35.545560520268,-32.612320134076,-35.576194285396,-32.615738517197,3.4203253633496025
258,-35.17795533874,-32.571299536624,-35.576194285396,-32.615738517197,44.46506039401223
259,-6.94128662024,-20.77181466074,-7.1607602726399,-21.428590022425,76.47609694609879
260,38.0459227353,-56.78567835669,38.06892408685,-50.370604750083,561.56051920527
261,-27.115144,-109.395431,-35.1143712,150.0878671,9181.620416647835
262,-35.116687808485,-32.564462770382,-35.05542027823,-32.55762600414,6.840980997811695
263,-77.846125,166.6662063,-77.8461213,166.666075,0.003101242506541494
264,15.12229,0.0,26.4103126,127.81947429997,12727.831085268557
265,38.0862829975,-42.669969274998,38.087203203453,-39.869000237465,245.1288943003897
266,-14.132214599998,50.061151,31.9341452,118.8751311,8930.354461660496
267,12.504471833333,-40.7359809,16.240813383333,-52.95677517,1379.9524932600082
268,-46.6594444,-173.115,-19.1466667,8.4033333,12696.191218066613
269,36.408523109135,-146.8458305345,27.945975,179.8463067,3254.6834182964594
270,-64.933332999867,-63.665,32.027318099999,-8.2166602,11793.456638773743
271,37.4989176,-34.526576225,37.4989176,-43.5531944175,796.0058972486846
272,-33.408016,0.066667,-45.893954281802,170.51712413487,11144.949116562373
273,-35.023515,117.8836115,40.279806295328,-11.791765821074,15605.732274962114
274,-35.032205714214,117.91534468068,-35.030335573313,117.91963302756,0.4423799632489392
275,-54.442232237248,-36.190321035717,-54.4217031782,3.3907492486436,2525.9607763045437
276,-56.936183569028,-28.014556388615,-56.93615297933,-28.014403465622,0.009880972234102493
277,-27.111416997451,-109.37207851647,-27.110436677444,-109.37288163835,0.13491203752502884
278,7.0700457,171.3033942,-0.54520618892206,166.92126943012,976.3927222457585
279,-56.93615297933,-28.014403465622,-56.936254384567,-28.014752566953,0.02399288391215388
280,-54.421718035567,3.3906788054346,-54.421707176581,3.390627498388,0.003532100600878035
281,-35.668095580778,-32.62599366656,-35.637461815651,-32.622575283439,3.4202932902673977
282,-24.336974,-128.3147973,9.0263412349895,38.762103260922,17829.192809678614
283,-4.0006011651073,122.51003332769,26.277415561404,-98.169476010397,15030.462195060521
284,-7.0494194886865,-21.076084209179,-5.9872120264509,-17.900337049058,370.1865253204242
285,38.042750633033,-57.67041432881,38.0506808887,-55.45857439851,193.6815187189219
286,-27.092377102614,-109.38093769869,-27.092759684074,-109.3809288,0.04255023711007729
287,-67.568503333333,-68.124265,22.618400224073,131.56014487463,14833.852664526046
288,37.520001681111,-14.944791852222,37.520006643333,-44.834375556667,2624.7936368771852
289,-77.8461737,166.6707932,-77.8461786,166.6708044,0.0006046615317005244
290,38.9531209,-47.633139477,38.9531209,-46.2321647865,121.14377043570184
291,-4.0670831527789,122.40716848487,-14.937702777778,13.482955555556,11910.6158008817
292,-35.026469,117.8838257,13.3576497,47.765939310345,9123.22880547675
293,-67.567985,-68.122978333333,7.4855638,99.0893895,13265.463083042141
294,-77.8461786,166.6708044,-77.8461737,166.6707932,0.0006046615317005244
295,-77.8462186,166.6716697,-8.55418,125.56494,8051.099634215399
296,-14.891039010386,50.276139595549,-14.894530130876,50.278079864542,0.4406447954837903
297,-21.337293819374,-174.95219271271,-16.3366015,-39.028852,13640.308758751671
298,-54.567879,158.915987,26.223358222045,127.71418293826,9466.614425234005
299,-54.421600243129,3.3908897514204,-54.421776540929,3.3884561988282,0.15865418659692346
300,27.076292479169,142.2202502073,9.90189045,-84.05305571,13551.532931420497
301,-27.139872,-109.411332,6.5139199000018,81.6923032,17438.82481440091
302,1.3358743,173.0159642,7.0811144046914,171.15521286617,671.313509107743
303,-77.8457734,166.668922,-77.8458348,166.6686303,0.009656575561559412
304,2.0437258824425,-157.48483068109,26.512622683817,93.750617793278,11760.901350414153
305,38.9531209,-46.2321647865,38.9531209,-47.633139477,121.14377043570184
306,36.430076929541,-146.65980848922,-33.1981185,-70.6597627,11045.979880766978
307,0.0,-180.0,-25.534502777778,-49.299158333333,14015.523861576768
308,0.0,-180.0,26.240975555556,-98.146779166667,9195.559394934678
309,1.3645829,173.1013478,-2.2269643999722,-80.917882399972,11788.76183675585
310,-14.891022151942,50.273827562734,-35.318748086885,139.80241044344,9015.685095486213
311,38.089963821313,-31.466093124865,38.095485057033,-14.660278899665,1468.6922093389787
312,-54.266229663095,-36.502429246936,-52.592242480976,-70.448551840518,2234.8149185075417
313,-6.2949682999722,176.32149469997,-6.2938309999722,176.3158222,0.6395779724048131
314,-35.030058457333,117.91998851183,-36.826225545455,139.86258296529,1981.409888715244
315,-19.0472571665,72.5749023335,-11.306550732255,-55.322845520153,13382.980635701424
316,40.283316224324,-11.789429740841,18.3012164,42.717684270003,5718.161296316048
317,38.0732482567,-49.1646650985,38.07151858876,-49.647040959133,42.225760910165455
318,-4.0881291390422,-12.233734958839,-3.8686554866423,-11.576959597155,76.8328484642612
319,-54.421715535938,3.3892180742166,-54.421750310282,3.3887837865259,0.02836099574186452
320,-18.63348579481,-174.0197468724,7.495314,99.0750435,9949.935898832546
321,-18.632814257859,-174.01313631945,-14.732835246264,13.878779076053,16205.623028513006
322,1.9994755983353,-157.48095703125,2.0120463371277,-157.48469543457,1.4582315374622925
323,39.436515164556,-31.257971338917,-0.2869684,36.1252552,8107.539689389726
324,-27.097289419477,-109.3794099302,-27.091308529562,-109.38150997192,0.6967794814468814
325,-6.5444697850104,-19.557705153378,-3.8198401157788,-11.417453463835,950.9156896717043
326,39.436438260611,-31.257892297583,39.436438009139,-31.257899925111,0.0006556421754655069
327,38.07065375479,-49.88822888945,38.07151858876,-49.647040959133,21.113272673297264
328,-21.18727,-175.19962,-13.6730772,50.023912,13738.313339784772
329,-3.971049018413,122.60293973273,-5.357209339994331,-5.356326,14143.028147289544
330,39.436517930583,-31.257961615917,-0.2869684,36.1252552,8107.538962864456
331,-6.2999904,176.3197656,24.7176038,90.4301317,9887.553584586936
332,15.15,0.0,15.1650438,13.887645399999,1490.262814306018
333,-31.63500105274,-35.730000029142,-31.57404395654,-35.810970083964,10.234398027574104
334,37.4989176,-43.5531944175,37.4989176,-43.42605895,11.215654285090626
335,43.937485483464,-59.87660206675,43.937055388972,-59.876218041736,0.056856787637623626
336,-34.902251452593,-32.540534088535,-35.05542027823,-32.55762600414,17.10263817474525
337,16.500714699999,167.6509539,3.3760905,23.918209700001,15458.851575265291
338,-18.661971644236,-174.03843261606,-6.2999904,176.3197656,1726.338866265827
339,-35.269856634122,-32.581554685987,-35.300490399249,-32.584973069108,3.4204213680535576
340,1.9831438527282,-157.47248293161,-14.86010526774,13.595838462947,18279.855247303574
341,-14.895189326899,50.2794551423,10.9524892922,-74.8278142232,14063.59233561634
342,37.4989176,-43.42605895,37.4989176,-43.5531944175,11.215654285090626
343,39.436304359694,-31.257877713056,39.436515164556,-31.257971338917,0.02478111491945548
344,1.9989868012123,-157.38622852441,2.0321961330251,-157.42200697466,5.426236845254998
345,-10.03699740394,-29.972631453227,-9.8426754814523,-29.392344427975,67.1290004783171
346,38.04958336,-48.85205728,38.049576713333,-44.781052506667,356.4430377213889
347,-29.641704007,-38.377720821828,-29.5197898146,-38.539660931473,20.712418168650863
348,-4.0372901910703,122.48712089075,-4.0358005932902,122.491733147,0.5377329521260166
349,27.0988823,142.2053009,-12.8437412716,45.1862002909,11338.054972172433
350,38.0506808887,-55.45857439851,38.042750633033,-57.67041432881,193.6815187189219
